type_methode,age_grp,statut_mat,parite,instruction,richesse,milieu,religion,expo_media,poids,utilise
Traditionnelle,30-34,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Exposee,0.421759,1
Traditionnelle,30-34,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Exposee,0.421759,1
Traditionnelle,30-34,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Exposee,0.421759,1
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,40-44,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,45-49,En union,Non nullipare,Secondaire,Moyen,Rural,Catholique,Exposee,0.421759,0
Aucune,45-49,En union,Non nullipare,Secondaire,Moyen,Rural,Catholique,Exposee,0.421759,0
Aucune,45-49,En union,Non nullipare,Secondaire,Moyen,Rural,Catholique,Exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Rural,Catholique,Exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Rural,Catholique,Exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Rural,Catholique,Exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Rural,Catholique,Exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Pauvre,Rural,Protestante,Non exposee,0.421759,0
Aucune,45-49,Jamais en union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,45-49,Jamais en union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,20-24,En union,Non nullipare,Primaire,Moyen,Rural,Catholique,Non exposee,0.421759,0
Aucune,20-24,En union,Non nullipare,Primaire,Moyen,Rural,Catholique,Non exposee,0.421759,0
Moderne,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Moderne,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Moderne,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Moderne,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Moderne,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Aucune,25-29,En union,Non nullipare,Superieur,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Superieur,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,15-19,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,15-19,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,Jamais en union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,Jamais en union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,Jamais en union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,Jamais en union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,20-24,Anciennement en union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,20-24,Anciennement en union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,20-24,Anciennement en union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,20-24,Anciennement en union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,30-34,En union,Non nullipare,Primaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Moderne,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Catholique,Exposee,0.421759,1
Moderne,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Catholique,Exposee,0.421759,1
Moderne,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Moderne,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Moderne,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Moderne,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Moderne,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Moderne,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.421759,0
Aucune,25-29,En union,Non nullipare,Primaire,Pauvre,Rural,Protestante,Exposee,0.421759,0
Moderne,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Moderne,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Moderne,25-29,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,1
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Secondaire,Moyen,Rural,Protestante,Non exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Rural,Catholique,Exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Rural,Catholique,Exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Rural,Catholique,Exposee,0.421759,0
Aucune,35-39,En union,Non nullipare,Primaire,Riche,Rural,Catholique,Exposee,0.421759,0
Moderne,25-29,Jamais en union,Non nullipare,Primaire,Riche,Rural,Catholique,Exposee,0.421759,1
Moderne,25-29,Jamais en union,Non nullipare,Primaire,Riche,Rural,Catholique,Exposee,0.421759,1
Moderne,25-29,Jamais en union,Non nullipare,Primaire,Riche,Rural,Catholique,Exposee,0.421759,1
Moderne,25-29,Jamais en union,Non nullipare,Primaire,Riche,Rural,Catholique,Exposee,0.421759,1
Moderne,25-29,Jamais en union,Non nullipare,Primaire,Riche,Rural,Catholique,Exposee,0.421759,1
Moderne,25-29,Jamais en union,Non nullipare,Primaire,Riche,Rural,Catholique,Exposee,0.421759,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,5.250016,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,5.250016,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,5.250016,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,5.250016,1
Moderne,35-39,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,5.250016,1
Moderne,40-44,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,40-44,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,40-44,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,40-44,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,40-44,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,40-44,Anciennement en union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Aucune,15-19,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Exposee,5.250016,0
Aucune,15-19,En union,Non nullipare,Aucun,Riche,Urbain,Musulmane,Exposee,5.250016,0
Aucune,35-39,Anciennement en union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Non exposee,5.250016,0
Aucune,35-39,Anciennement en union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Non exposee,5.250016,0
Aucune,35-39,Anciennement en union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Non exposee,5.250016,0
Aucune,35-39,Anciennement en union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Non exposee,5.250016,0
Aucune,20-24,Jamais en union,Non nullipare,Superieur,Tres riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,25-29,En union,Non nullipare,Primaire,Riche,Urbain,Catholique,Exposee,5.250016,0
Moderne,45-49,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,45-49,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,45-49,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,45-49,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,45-49,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,45-49,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,45-49,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,45-49,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Moderne,45-49,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Aucune,30-34,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,30-34,Anciennement en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,5.250016,0
Aucune,30-34,Anciennement en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,5.250016,0
Aucune,30-34,Anciennement en union,Non nullipare,Secondaire,Riche,Urbain,Protestante,Exposee,5.250016,0
Moderne,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,5.250016,1
Moderne,25-29,En union,Non nullipare,Secondaire,Tres riche,Urbain,Protestante,Exposee,5.250016,1
Aucune,40-44,En union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Exposee,5.250016,0
Aucune,40-44,En union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Exposee,5.250016,0
Aucune,40-44,En union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Exposee,5.250016,0
Aucune,40-44,En union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Exposee,5.250016,0
Aucune,40-44,En union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Exposee,5.250016,0
Traditionnelle,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Traditionnelle,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Traditionnelle,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Traditionnelle,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Traditionnelle,30-34,En union,Non nullipare,Secondaire,Riche,Urbain,Catholique,Exposee,5.250016,1
Aucune,20-24,En union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Non exposee,5.250016,0
Aucune,20-24,En union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Non exposee,5.250016,0
Aucune,20-24,En union,Non nullipare,Secondaire,Riche,Urbain,Autres chretiens,Non exposee,5.250016,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,45-49,En union,Non nullipare,Secondaire,Tres riche,Urbain,Catholique,Exposee,5.250016,0
Aucune,20-24,Jamais en union,Non nullipare,Superieur,Tres riche,Urbain,Autres chretiens,Exposee,5.250016,0
Aucune,25-29,Jamais en union,Non nullipare,Superieur,Riche,Rural,Catholique,Exposee,0.70507,0
Aucune,20-24,En union,Non nullipare,Primaire,Moyen,Rural,Catholique,Non exposee,0.70507,0
Aucune,20-24,En union,Non nullipare,Primaire,Moyen,Rural,Catholique,Non exposee,0.70507,0
Aucune,25-29,En union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Protestante,Non exposee,0.846758,0
Aucune,35-39,Anciennement en union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Rural,Musulmane,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Rural,Musulmane,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Primaire,Moyen,Rural,Musulmane,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,25-29,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Moderne,20-24,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,1
Moderne,20-24,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,1
Aucune,35-39,Anciennement en union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Catholique,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,40-44,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,0
Aucune,35-39,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Exposee,0.846758,0
Aucune,35-39,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Exposee,0.846758,0
Aucune,35-39,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Exposee,0.846758,0
Aucune,35-39,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Exposee,0.846758,0
Aucune,35-39,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Exposee,0.846758,0
Aucune,35-39,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Exposee,0.846758,0
Aucune,35-39,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Exposee,0.846758,0
Aucune,35-39,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Exposee,0.846758,0
Aucune,35-39,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Exposee,0.846758,0
Aucune,35-39,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Exposee,0.846758,0
Aucune,35-39,En union,Non nullipare,Aucun,Tres pauvre,Rural,Musulmane,Exposee,0.846758,0
Moderne,30-34,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,1
Moderne,30-34,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,1
Moderne,30-34,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,1
Moderne,30-34,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,1
Moderne,30-34,En union,Non nullipare,Primaire,Tres pauvre,Rural,Musulmane,Non exposee,0.846758,1
